FeatureID,Log2(FC),SE,W,pvalue,qvalue,Signif
Eubacterium sp. CAG:274,0.15985163526141477,0.5094472352204784,0.3137746644011803,0.7536921881651237,0.9653855482091309,False
Eubacterium sp. CAG:38,0.25384891862153974,0.5369791106696182,0.47273518387891783,0.6364021216278835,0.956207132699844,False
Eubacterium sp. OM08-24,0.36557908016473856,0.3466861731265744,1.05449570390356,0.2916560264887663,0.8487200141244979,False
Eubacterium ventriosum,-0.1550518218912346,0.5148782873372423,-0.3011426694512689,0.7633057047756994,0.9653855482091309,False
Faecalibacterium prausnitzii,0.4163685714530444,0.24837563105738722,1.6763664361132207,0.09366643903037278,0.6252298761677587,False
Faecalicoccus pleomorphus,-0.06047715514996001,0.2290406215676729,-0.26404554238467814,0.7917448258782545,0.9653855482091309,False
Faecalitalea cylindroides,0.3051232550098341,0.45930757349990464,0.6643113952700749,0.5064910292030778,0.9222058272802072,False
Firmicutes bacterium CAG:110,0.6142570979154244,0.445472087090896,1.3788902059537769,0.1679286083384246,0.7185142094480135,False
Firmicutes bacterium CAG:145,0.030498686446151238,0.3923079230658627,0.07774170403647687,0.9380335194485572,0.9772731239906294,False
Firmicutes bacterium CAG:170,0.14694089432272614,0.3080374528807366,0.4770228196232278,0.6333458721805142,0.956207132699844,False
Firmicutes bacterium CAG:238,-0.10541776326587902,0.3525100699388926,-0.2990489414505325,0.7649027032986637,0.9653855482091309,False
Firmicutes bacterium CAG:83,0.3142643622219214,0.42434298671650655,0.7405904470193917,0.4589418020121029,0.8872874838900655,False
Firmicutes bacterium CAG:94,0.6806977149228767,0.3613198806194175,1.8839199043128867,0.05957581043096069,0.593678243663188,False
Firmicutes bacterium CAG:95,-0.3131192967863135,0.36602506959751285,-0.8554586086975534,0.3922973094620187,0.8595186744353119,False
Flavonifractor plautii,0.9304680549506409,0.3962595800957825,2.348127595364966,0.01886805651255805,0.36335287217965306,False
Fretibacterium fastidiosum,0.0045906147453454015,0.07199897797175975,0.06375944318467944,0.949161772167113,0.983060406887367,False
Fusicatenibacter saccharivorans,0.04435192102665222,0.32538992519306253,0.13630391598737127,0.8915810282681529,0.9653855482091309,False
Fusobacterium nucleatum,0.010248535096869196,0.055317580467150136,0.18526723349650479,0.853019436986163,0.9653855482091309,False
Gemella haemolysans,-0.04829777982619361,0.14061599384709672,-0.343472876056416,0.7312427428496795,0.9653855482091309,False
Gemella morbillorum,-0.17465034090557405,0.10516106513067425,-1.660789006735066,0.09675582980644612,0.6252298761677587,False
Gemella sanguinis,-0.16311915495599147,0.2717518492836713,-0.6002503952998592,0.5483393722880108,0.9399774114087164,False
Gemmiger formicilis,0.7844347942436267,0.3938634091346217,1.9916417114429346,0.046410383346073295,0.5651414928789976,False
Gordonibacter pamelaeae,-0.6049906443035059,0.4023563975053376,-1.5036188017750611,0.13267954715844152,0.6781682722922178,False
Haemophilus parainfluenzae,-0.08533047810653695,0.321117241484805,-0.2657299798415673,0.7904471726435894,0.9653855482091309,False
Haemophilus sp. HMSC71H05,0.03318623112714798,0.17327114369884206,0.19152774327402192,0.848112146855041,0.9653855482091309,False
Hafnia alvei,0.3270031705297813,0.39829914084948354,0.8209989352032149,0.4116468747295555,0.8595186744353119,False
Harryflintia acetispora,0.300812964692287,0.17764694163713937,1.6933191301808386,0.09039473870797661,0.6252298761677587,False
Holdemanella biformis,-0.5689093479952265,0.4488256388073265,-1.2675509124367335,0.20495837118332239,0.7484641029798065,False
Holdemania filiformis,0.20215962368276783,0.2777679800181637,0.7278003161831261,0.46673583096231297,0.8891828604464502,False
Hungatella hathewayi,0.2760018184999128,0.2808509569309157,0.9827341217420322,0.32573831243599816,0.8595186744353119,False
Intestinibacter bartlettii,-0.7703386084188624,0.4500176757647388,-1.7117963357990003,0.08693420757891417,0.6252298761677587,False
Intestinimonas butyriciproducens,0.28668523449551137,0.28003882986995654,1.0237338680090946,0.3059609939123955,0.8487200141244979,False
Lachnoclostridium sp. An131,-0.13036259947923107,0.14650293975493447,-0.8898292395858919,0.3735575836662941,0.8595186744353119,False
Lachnoclostridium sp. An138,-0.02687001455858467,0.13681212764431158,-0.196400823678747,0.8442964516127499,0.9653855482091309,False
Lachnospira eligens,-0.9677691979887576,0.620230417308053,-1.5603381759138892,0.11867998636491736,0.6733799226357268,False
Lachnospira pectinoschiza,0.9452029004398105,0.6697582675528002,1.4112597727138854,0.15816803126357992,0.6964426062917791,False
Lacrimispora saccharolytica,0.17406888956212954,0.2766802702090587,0.6291337269209822,0.5292615118298303,0.9267394758627414,False
Lactobacillus delbrueckii,-0.1391748754670136,0.20221367348711908,-0.688256501486676,0.49129126881596574,0.9060241453834011,False
Lactobacillus gasseri,-0.01008717452320381,0.19200588785877576,-0.05253575625047046,0.9581018052928381,0.9845061857536643,False
Lactobacillus paragasseri,0.19116000218335602,0.2031522069879478,0.9409693599572697,0.34672056121602557,0.8595186744353119,False
Lactobacillus rogosae,0.04716300043734924,0.4002736685507794,0.1178268873096409,0.9062048249472685,0.9653855482091309,False
Lactococcus lactis,-0.491360666170982,0.40328871855545223,-1.2183843573184898,0.22307794667100056,0.7660966326464624,False
Lactonifactor longoviformis,0.0543318328438337,0.14732906247143024,0.36877878629255256,0.712292618005931,0.9653855482091309,False
Lancefieldella parvula,0.006961306863828549,0.12335893283909119,0.05643131554087651,0.954998210500835,0.9845061857536643,False
Lancefieldella rimae,-0.034257149520159284,0.09537923534988191,-0.35916779364494766,0.7194695682904912,0.9653855482091309,False
Latilactobacillus sakei,-0.27207124830604373,0.17951968128715995,-1.5155510880772909,0.1296329028996868,0.676683753136365,False
Lawsonibacter asaccharolyticus,0.8563503079527455,0.3220208542333264,2.659300777247987,0.007830302400593552,0.3406181544258195,False
Leuconostoc mesenteroides,-0.22775208234082517,0.23829462017974817,-0.9557583892117637,0.3391943154255924,0.8595186744353119,False
Leuconostoc pseudomesenteroides,0.18291886739895497,0.19689858356339338,0.9290004229007696,0.3528888671660443,0.8595186744353119,False
Massilimicrobiota timonensis,-0.14589524512603444,0.18203134358225945,-0.8014841963747018,0.4228513894904994,0.8690095484804751,False
Megasphaera elsdenii,-0.39264177089373536,0.3147387665419607,-1.247516393381394,0.21220821310538573,0.7484641029798065,False
Methanobrevibacter smithii,-0.18446121401073542,0.6548322252899125,-0.2816923280296251,0.778179437717033,0.9653855482091309,False
Mitsuokella jalaludinii,-0.03347654234236936,0.23535343062796163,-0.14223944921069748,0.8868908725925896,0.9653855482091309,False
Mitsuokella multacida,-0.056396194025747345,0.1752037335404332,-0.3218892251102191,0.7475366162465713,0.9653855482091309,False
Mogibacterium diversum,-0.046125911927851024,0.2629476542337681,-0.1754186096934858,0.8607507188813455,0.9653855482091309,False
Mogibacterium timidum,0.1294044384273033,0.08717836217740112,1.4843641839012234,0.13771233115512468,0.6781682722922178,False
Monoglobus pectinilyticus,0.6448588345073173,0.3450951790881757,1.8686405188597217,0.0616728445286486,0.593678243663188,False
Odoribacter splanchnicus,-0.13403237012101377,0.3220484993795022,-0.4161869109132843,0.677273236883103,0.9653855482091309,False
Oscillibacter sp. 57_20,0.731667359343735,0.43353910042146804,1.687661755611984,0.09147617719092355,0.6252298761677587,False
Oscillibacter sp. CAG:241,0.3631297858333244,0.4673505323733804,0.7769966239028675,0.4371607621844379,0.8747516817723414,False
Oscillibacter sp. PC13,0.12752449503524557,0.0979797027030978,1.3015399263016303,0.19307370731532714,0.7484641029798065,False
Parabacteroides distasonis,-0.6821079700521606,0.42733317731908316,-1.5961970805342853,0.11044479922695603,0.6405798355163449,False
Parabacteroides goldsteinii,-0.6842931620372634,0.36392932218822077,-1.8802913651551099,0.06006837947527994,0.593678243663188,False
Parabacteroides johnsonii,0.11809587871139722,0.3699424860587339,0.3192276723053857,0.7495538743941512,0.9653855482091309,False
Parabacteroides merdae,0.4244073343184363,0.5720934382078342,0.7418496804437295,0.45817841628201417,0.8872874838900655,False
Parabacteroides sp. CAG:409,0.7213570415298037,0.3259588800799649,2.213030801163751,0.02689552219784976,0.4387332058524242,False
Paraprevotella clara,0.04914156960512009,0.15121941074351236,0.3249686621810115,0.745204789518598,0.9653855482091309,False
Paraprevotella xylaniphila,-0.2917164686860274,0.5027169256537756,-0.5802797833127553,0.5617259584639321,0.9399774114087164,False
Parasutterella excrementihominis,-0.7964719016301048,0.4096045398912998,-1.9444899264091928,0.05183639902750416,0.5882304411381993,False
Parvimonas micra,-0.18069476010827062,0.23343633986858423,-0.7740643989277544,0.43889270921962464,0.8747516817723414,False
Peptostreptococcus stomatis,0.026675988440743717,0.07219276656958669,0.3695105438995845,0.7117472155041881,0.9653855482091309,False
Phascolarctobacterium faecium,0.09961199831536462,0.45740013258292656,0.21777868264457703,0.8276015547162316,0.9653855482091309,False
Phascolarctobacterium sp. CAG:266,1.3403103567850443,0.4821430543193049,2.77990182535619,0.005437533452183901,0.33226326329871253,False
Phascolarctobacterium succinatutens,-0.5290828188623486,0.6344063163366089,-0.8339810074993377,0.4042916864049163,0.8595186744353119,False
Phocaeicola coprocola,0.5678958028756202,0.40427415243750103,1.4047294378124122,0.16010174857282278,0.6964426062917791,False
Phocaeicola dorei,0.9490439676638677,0.6379165520988466,1.4877243183945652,0.13682361158857484,0.6781682722922178,False
Phocaeicola massiliensis,0.46229895730870085,0.56189323607641,0.822752308849353,0.4106488621852886,0.8595186744353119,False
Phocaeicola plebeius,0.8396783087015532,0.6640360940395726,1.2645070294198697,0.2060480992783248,0.7484641029798065,False
Phocaeicola vulgatus,-0.4106725026762487,0.41538676551025533,-0.988650907478442,0.32283396976183,0.8595186744353119,False
Prevotella copri,1.3509738311084487,0.7747419400816313,1.7437726825090973,0.08119873569839736,0.6252298761677587,False
Prevotella sp. CAG:1185,-0.23375937380117306,0.27770155866083707,-0.841764716512335,0.39991966533237977,0.8595186744353119,False
Prevotella sp. CAG:279,-0.41578408277434487,0.3569410803893271,-1.1648535447946642,0.2440782804912619,0.8167234770284533,False
Propionibacterium freudenreichii,-0.03473763630861564,0.179472275919333,-0.19355433105572856,0.8465248603779348,0.9653855482091309,False
Proteobacteria bacterium CAG:139,-0.3148459664254291,0.44465869343951664,-0.7080620958741136,0.4789066967570441,0.8933342650435938,False
Romboutsia ilealis,-0.37770084691613864,0.15445159053525703,-2.4454319026900535,0.014467876752352974,0.3492916184404706,False
Roseburia faecis,0.3627614465917149,0.5511137586477232,0.658233333680198,0.5103882085178979,0.9222058272802072,False
Roseburia hominis,0.35645375425697884,0.41487666249725413,0.8591800563362323,0.3902411847193642,0.8595186744353119,False
Roseburia intestinalis,-0.15566491227479567,0.5323096843322095,-0.2924329893980412,0.7699555881317501,0.9653855482091309,False
Roseburia inulinivorans,0.335354865876258,0.40477742145970547,0.828492025733312,0.40739190912394885,0.8595186744353119,False
Roseburia sp. CAG:182,0.6671512429881687,0.28559310521095477,2.336020130791933,0.019490192377452656,0.36335287217965306,False
Roseburia sp. CAG:303,0.09703718644984362,0.40147898552768874,0.24169929173827523,0.8090131784052045,0.9653855482091309,False
Roseburia sp. CAG:309,-0.14850071470371115,0.3128183855520154,-0.4747186276844283,0.6349875389515804,0.956207132699844,False
Roseburia sp. CAG:471,-0.42759050789638614,0.4130983376209548,-1.0350816475294773,0.3006307825667084,0.8487200141244979,False
Rothia dentocariosa,-0.03738663891059312,0.11786893454586189,-0.3171882316120052,0.7511007790555037,0.9653855482091309,False
Rothia mucilaginosa,0.3270754750490726,0.24739039351685105,1.322102569947987,0.18613399814200504,0.7484641029798065,False
Ruminococcaceae bacterium D16,0.11654516858717252,0.21520691728423796,0.5415493612282157,0.5881289844305413,0.9399774114087164,False
Ruminococcaceae bacterium D5,0.07643107967519133,0.13905203841396355,0.5496581031602925,0.5825538984623015,0.9399774114087164,False
Ruminococcus bicirculans,-0.8068117075440048,0.6305686025451799,-1.2794987005179934,0.20072149692908892,0.7484641029798065,False
Ruminococcus bromii,-1.8577991278771473,0.6809239637660879,-2.7283503397382876,0.006365196614917864,0.33226326329871253,False
Ruminococcus callidus,0.5808324424274087,0.3420374706538816,1.6981544195056077,0.08947862076471208,0.6252298761677587,False
